subID,expID,object,learned,pretrained,i1_curr_targetObj,i1_curr_targetProp,i1_curr_distObj_1,i1_curr_distProp_1,i1_curr_distObj_2,i1_curr_distProp_2,i1_curr_distObj_3,i1_curr_distProp_3,i1_prev_target,i1_prev_dist_1,i1_prev_dist_2,i1_prev_dist_3,i2_curr_targetObj,i2_curr_targetProp,i2_curr_distObj_1,i2_curr_distProp_1,i2_curr_distObj_2,i2_curr_distProp_2,i2_curr_distObj_3,i2_curr_distProp_3,i2_prev_target,i2_prev_dist_1,i2_prev_dist_2,i2_prev_dist_3,i3_curr_targetObj,i3_curr_targetProp,i3_curr_distObj_1,i3_curr_distProp_1,i3_curr_distObj_2,i3_curr_distProp_2,i3_curr_distObj_3,i3_curr_distProp_3,i3_prev_target,i3_prev_dist_1,i3_prev_dist_2,i3_prev_dist_3,i4_curr_targetObj,i4_curr_targetProp,i4_curr_distObj_1,i4_curr_distProp_1,i4_curr_distObj_2,i4_curr_distProp_2,i4_curr_distObj_3,i4_curr_distProp_3,i4_prev_target,i4_prev_dist_1,i4_prev_dist_2,i4_prev_dist_3,i5_curr_targetObj,i5_curr_targetProp,i5_curr_distObj_1,i5_curr_distProp_1,i5_curr_distObj_2,i5_curr_distProp_2,i5_curr_distObj_3,i5_curr_distProp_3,i5_prev_target,i5_prev_dist_1,i5_prev_dist_2,i5_prev_dist_3,i6_curr_targetObj,i6_curr_targetProp,i6_curr_distObj_1,i6_curr_distProp_1,i6_curr_distObj_2,i6_curr_distProp_2,i6_curr_distObj_3,i6_curr_distProp_3,i6_prev_target,i6_prev_dist_1,i6_prev_dist_2,i6_prev_dist_3
18637,186,6,1,1,6,0.31022,3,0.47289,14,0.12,4,0.0,0,0,0,0,6,0.296,13,0.48133,12,0.13333,18,0.0,0,-1,0,0,6,0.27467,10,0.36311,2,0.13244,4,0.078667,-1,-1,-1,14,6,0.32978,15,0.33511,3,0.26267,14,0.0,0,-1,3,14,6,0.78311,12,0.17733,9,0.0,15,0.0,-1,-1,16,-1,6,0.49556,10,0.30089,8,0.072889,16,0.068444,6,-1,-1,15
18637,186,7,0,0,7,0.17244,10,0.34533,5,0.28889,2,0.10133,0,0,0,0,7,0.11422,4,0.47822,5,0.35422,17,0.0,2,-1,-1,-1,7,0.0,12,0.84978,5,0.0,14,0.0,13,-1,-1,-1,7,0.38178,8,0.20489,1,0.13911,13,0.11822,12,-1,-1,5,7,0.62133,14,0.18444,11,0.16533,4,0.0,-1,-1,-1,4,7,0.22178,8,0.69156,11,0.0,17,0.0,7,7,-1,-1
18637,186,8,0,0,8,0.24844,2,0.37244,16,0.28044,11,0.0,0,0,0,0,8,0.18578,15,0.29156,18,0.27467,16,0.024444,15,-1,-1,16,8,0.12311,18,0.26178,14,0.22133,1,0.16178,18,-1,-1,-1,8,0.35556,13,0.33467,1,0.0,7,0.0,-1,5,-1,12,8,0.16889,10,0.45511,16,0.0,6,0.0,-1,-1,15,6,8,0.0,17,0.25556,7,0.20489,11,0.054667,-1,7,7,-1
18637,186,9,0,0,9,0.428,16,0.55422,17,0.0,1,0.0,0,0,0,0,9,0.072,10,0.41644,18,0.26267,17,0.08,10,18,-1,16,9,0.12444,16,0.53022,13,0.14933,3,0.0,-1,12,-1,3,9,0.37156,12,0.31867,15,0.21333,6,0.069778,16,-1,-1,-1,9,0.0,14,0.48711,17,0.27289,2,0.17689,14,-1,2,-1,9,0.15867,4,0.57511,12,0.23022,2,0.0,14,5,-1,2
18637,186,10,0,0,10,0.10533,5,0.456,2,0.24,7,0.12356,0,0,0,0,10,0.64933,4,0.22978,2,0.0,6,0.0,-1,14,-1,-1,10,0.256,9,0.404,17,0.11511,18,0.088444,10,16,-1,18,10,0.23911,5,0.49244,15,0.12356,11,0.0,-1,-1,-1,-1,10,0.0,8,0.41867,6,0.088,16,0.0,-1,6,15,-1,10,0.53378,18,0.19733,13,0.097778,3,0.0,-1,15,13,-1
18637,186,11,1,1,11,0.22133,16,0.35333,8,0.18578,2,0.15067,0,0,0,0,11,1.0,5,0.0,10,0.0,15,0.0,-1,-1,-1,-1,11,0.24044,5,0.43333,2,0.17689,13,0.0,11,-1,-1,-1,11,0.15067,15,0.33556,18,0.32133,1,0.080444,-1,18,-1,-1,11,0.25689,7,0.74311,4,0.0,14,0.0,-1,-1,4,-1,11,0.51467,8,0.13333,7,0.13289,17,0.11556,7,-1,7,-1
18637,186,12,0,0,12,0.364,18,0.264,6,0.16711,13,0.14,0,0,0,0,12,0.0,13,0.94933,3,0.042667,1,0.0,18,14,-1,-1,12,0.372,5,0.43244,14,0.062222,7,0.0,-1,13,-1,-1,12,0.29689,15,0.232,9,0.13556,6,0.0,-1,-1,16,-1,12,0.0,5,0.50356,17,0.27156,3,0.13511,13,14,3,-1,12,0.97022,4,0.012444,2,0.0,9,0.0,5,14,2,-1
18637,186,13,1,0,13,0.48222,18,0.5,12,0.0,6,0.0,0,0,0,0,13,0.13289,12,0.64311,1,0.17956,3,0.0,-1,-1,18,14,13,0.27467,3,0.32756,9,0.30133,16,0.041333,3,-1,12,-1,13,0.099111,5,0.72,2,0.16356,11,0.0,-1,-1,-1,11,13,0.55244,1,0.11511,8,0.067111,7,0.0,5,-1,-1,12,13,0.22133,10,0.39822,18,0.10711,3,0.0,13,-1,15,-1
18637,186,14,0,0,14,0.55156,4,0.23911,3,0.104,6,0.0,0,0,0,0,14,0.35333,15,0.32133,6,0.30844,3,0.0,14,0,-1,3,14,0.452,1,0.22222,8,0.124,18,0.070667,-1,-1,-1,18,14,0.54756,7,0.22222,5,0.19556,12,0.0,-1,-1,-1,13,14,0.35244,9,0.416,17,0.17644,2,0.0,14,-1,-1,2,14,0.059111,11,0.31911,7,0.29244,4,0.26533,-1,-1,4,-1
18637,186,15,0,0,15,0.56,6,0.21244,3,0.14089,14,0.0,0,0,0,0,15,0.0,8,0.44311,18,0.40711,16,0.0,15,-1,-1,16,15,0.0,11,0.40578,10,0.38089,5,0.097778,-1,-1,-1,-1,15,0.0,12,0.51067,9,0.20356,6,0.097778,-1,16,-1,-1,15,0.224,16,0.26133,1,0.23867,4,0.21511,9,-1,12,4,15,0.41733,18,0.52978,1,0.0,11,0.0,18,-1,-1,-1
18637,186,16,0,0,16,0.0,17,0.65111,1,0.336,9,0.0,0,0,0,0,16,0.532,8,0.29111,2,0.13511,11,0.0,17,0,-1,0,16,0.40267,8,0.21378,15,0.19467,18,0.13644,16,-1,15,-1,16,0.0,9,0.70889,3,0.0084444,13,0.0,-1,3,12,-1,16,0.18533,15,0.796,4,0.0,1,0.0,12,9,4,-1,16,0.25689,8,0.39867,6,0.30889,10,0.0,-1,6,15,-1
18637,186,17,0,0,17,0.196,16,0.43467,1,0.34533,9,0.0,0,0,0,0,17,0.22178,10,0.38089,9,0.27378,18,0.0,10,16,-1,18,17,0.39067,5,0.24889,7,0.17733,4,0.13422,-1,-1,-1,2,17,0.30133,14,0.55067,9,0.10711,2,0.0,14,-1,-1,2,17,0.10622,12,0.43867,5,0.21378,3,0.10711,-1,13,3,14,17,0.61467,8,0.30711,11,0.0,7,0.0,-1,-1,7,7
18637,186,18,0,0,18,0.73511,12,0.16844,6,0.0,13,0.0,0,0,0,0,18,0.11511,17,0.39511,9,0.26533,10,0.062222,18,-1,16,10,18,1.0,16,0.0,8,0.0,15,0.0,-1,16,-1,15,18,0.62044,14,0.28311,8,0.019111,1,0.0,18,-1,-1,-1,18,0.29867,15,0.69289,1,0.0,11,0.0,18,-1,-1,-1,18,0.13956,10,0.44222,13,0.16933,3,0.0,-1,13,15,-1
18638,186,1,1,0,1,0.22133,16,0.668,9,0.075556,17,0.0,0,0,0,0,1,0.81867,13,0.17244,12,0.0,3,0.0,16,12,-1,14,1,0.24889,18,0.58356,14,0.11467,8,0.0,1,-1,-1,15,1,0.029778,16,0.56222,15,0.38133,4,0.0,-1,9,18,4,1,0.20356,18,0.33422,11,0.25778,15,0.15956,1,18,11,16,1,0.63733,7,0.23911,8,0.088444,13,0.008,-1,5,-1,13
18638,186,2,1,0,2,0.0,10,0.38978,7,0.29111,5,0.26533,0,0,0,0,2,0.20089,4,0.51644,10,0.23156,6,0.0,4,-1,-1,12,2,0.57644,8,0.2,16,0.188,11,0.0,4,0,9,0,2,0.77111,17,0.22889,9,0.0,14,0.0,2,-1,-1,14,2,0.67467,13,0.31733,5,0.0,11,0.0,2,-1,-1,-1,2,0.79822,4,0.184,9,0.0,12,0.0,2,4,9,12
18638,186,3,1,1,3,0.18578,14,0.69467,6,0.10178,4,0.0,0,0,0,0,3,0.38089,13,0.61911,12,0.0,1,0.0,12,14,-1,16,3,0.10622,15,0.68533,14,0.11867,6,0.0,0,-1,13,2,3,0.35511,16,0.508,13,0.12,9,0.0,18,15,12,-1,3,0.59422,17,0.35467,5,0.0075556,12,0.0,16,17,5,12,3,0.71911,13,0.28089,18,0.0,10,0.0,3,7,-1,16
18638,186,4,1,0,4,0.57822,14,0.38578,6,0.0,3,0.0,0,0,0,0,4,0.40533,2,0.47022,6,0.0,10,0.0,4,-1,12,-1,4,0.63778,7,0.30889,5,0.018667,17,0.0,-1,5,-1,10,4,0.77689,15,0.176,1,0.0022222,16,0.0,4,9,18,-1,4,0.72622,14,0.15067,11,0.079111,7,0.0,4,-1,11,7,4,0.86889,2,0.11422,9,0.0,12,0.0,4,2,9,12
18638,186,5,1,0,5,0.368,10,0.332,7,0.14178,2,0.088444,0,0,0,0,5,0.10667,7,0.65511,17,0.19422,4,0.0,5,10,-1,-1,5,0.22933,7,0.58489,12,0.10622,14,0.052,5,7,-1,14,5,0.26978,10,0.45556,15,0.22133,11,0.0,-1,7,15,-1,5,0.64622,2,0.34489,11,0.0,13,0.0,-1,2,-1,-1,5,0.89378,3,0.088889,17,0.0,12,0.0,5,16,17,12
18638,186,6,1,1,6,0.56667,4,0.30933,14,0.0,3,0.0,0,0,0,0,6,0.22133,12,0.62133,13,0.11378,18,0.0,6,0,0,0,6,0.35511,2,0.58044,10,0.046667,4,0.0,-1,12,-1,4,6,0.55511,15,0.364,3,0.053778,14,0.0,2,0,13,-1,6,0.636,12,0.18667,15,0.070667,9,0.0,6,12,10,-1,6,0.18711,16,0.348,8,0.292,10,0.13867,6,1,8,-1
18638,186,7,1,0,7,0.18711,5,0.78756,10,0.0,2,0.0,0,0,0,0,7,0.22622,5,0.75689,4,0.0,17,0.0,-1,5,-1,10,7,0.0,5,0.66178,12,0.32933,14,0.0,7,-1,5,14,7,0.54444,1,0.26089,13,0.15911,8,0.0,5,-1,13,-1,7,1.0,4,0.0,14,0.0,11,0.0,7,4,-1,11,7,0.39378,8,0.58844,11,0.0,17,0.0,7,16,11,17
18638,186,8,1,0,8,0.59911,2,0.37422,11,0.0,16,0.0,0,0,0,0,8,0.27422,15,0.52844,18,0.18,16,0.0,8,15,18,16,8,0.46933,18,0.36444,14,0.12178,1,0.0,15,-1,-1,1,8,0.57644,13,0.23156,7,0.17467,1,0.0,-1,13,5,-1,8,0.30267,16,0.50444,6,0.0,10,0.0,8,1,6,-1,8,0.12222,11,0.0,17,0.0,7,0.0,16,11,17,7
18638,186,9,1,0,9,0.32667,17,0.38889,16,0.25556,1,0.0,0,0,0,0,9,0.14089,10,0.22089,17,0.216,18,0.20267,4,-1,12,-1,9,0.37111,16,0.40667,13,0.16844,3,0.0,18,-1,12,15,9,0.42889,15,0.42533,6,0.128,12,0.0,-1,10,6,12,9,0.86844,2,0.11378,14,0.0,17,0.0,-1,2,14,-1,9,0.82978,4,0.16133,2,0.0,12,0.0,9,4,2,12
18638,186,10,1,0,10,0.47689,5,0.20356,7,0.16844,2,0.12444,0,0,0,0,10,0.15022,4,0.78089,2,0.0,6,0.0,4,-1,-1,12,10,0.19022,17,0.38133,9,0.208,18,0.17733,-1,-1,4,12,10,0.33556,5,0.30133,15,0.17689,11,0.13333,-1,7,15,-1,10,0.0,16,0.672,8,0.25733,6,0.0,1,8,6,-1,10,0.364,18,0.636,13,0.0,3,0.0,-1,16,7,3
18638,186,11,1,1,11,0.124,16,0.37956,8,0.35244,2,0.10044,0,0,0,0,11,0.11467,10,0.36311,15,0.29156,5,0.13289,-1,15,7,-1,11,0.52267,5,0.25022,13,0.17378,2,0.0,-1,-1,-1,2,11,0.51378,18,0.23156,1,0.22133,15,0.0,11,18,16,1,11,0.57556,7,0.24933,14,0.095556,4,0.0,11,7,-1,4,11,0.44311,8,0.2,17,0.14444,7,0.088444,11,16,17,7
18638,186,12,1,0,12,0.35511,6,0.27333,13,0.11244,18,0.10622,0,0,0,0,12,0.13289,1,0.42533,13,0.39822,3,0.0,12,16,-1,14,12,0.74933,14,0.23289,7,0.0,5,0.0,-1,14,5,7,12,0.58578,9,0.40533,6,0.0,15,0.0,12,-1,6,10,12,0.58444,17,0.268,5,0.12267,3,0.0,12,17,5,16,12,0.59289,2,0.27733,9,0.12089,4,0.0,12,2,9,4
18638,186,13,1,0,13,0.26622,12,0.51289,18,0.17733,6,0.0,0,0,0,0,13,0.0,12,0.768,1,0.232,3,0.0,-1,16,14,12,13,0.36133,16,0.36311,9,0.22311,3,0.0,18,12,-1,15,13,1.0,2,0.0,5,0.0,11,0.0,-1,2,-1,-1,13,0.34578,7,0.57511,8,0.062222,1,0.0,13,5,-1,-1,13,0.77156,3,0.13289,18,0.069778,10,0.0,7,3,-1,16
18638,186,14,1,0,14,0.39022,4,0.49689,6,0.051111,3,0.0,0,0,0,0,14,0.41644,15,0.36311,3,0.13244,6,0.022222,-1,0,13,2,14,0.50267,18,0.26711,8,0.22178,1,0.0,-1,-1,15,1,14,0.58622,12,0.35956,7,0.0,5,0.0,14,-1,5,7,14,0.23022,17,0.49778,9,0.25422,2,0.0,14,-1,-1,2,14,0.70267,11,0.20933,7,0.061778,4,0.0,-1,11,7,4
18638,186,15,1,0,15,0.70844,14,0.26578,6,0.0,3,0.0,0,0,0,0,15,1.0,18,0.0,16,0.0,8,0.0,15,18,16,8,15,0.34711,10,0.56178,5,0.0,11,0.0,15,-1,7,-1,15,0.38933,9,0.55733,12,0.027556,6,0.0,-1,10,12,6,15,0.256,1,0.69022,16,0.018222,4,0.0,18,9,-1,4,15,0.52044,18,0.46089,1,0.0,11,0.0,1,18,16,11
18638,186,16,1,0,16,0.124,9,0.85822,17,0.0,1,0.0,0,0,0,0,16,0.79644,8,0.15911,11,0.0,2,0.0,9,0,0,4,16,0.0,18,0.51244,15,0.284,8,0.13289,16,18,15,8,16,0.27822,9,0.44267,13,0.19467,3,0.0,-1,18,12,15,16,0.21511,1,0.52889,15,0.22178,4,0.0,18,9,-1,4,16,0.088444,10,0.35289,6,0.25689,8,0.23111,-1,6,8,1
18638,186,17,1,0,17,0.144,16,0.44844,9,0.19556,1,0.17733,0,0,0,0,17,0.19511,10,0.64444,18,0.13422,9,0.0,4,-1,12,-1,17,0.15067,7,0.44356,5,0.31733,4,0.053333,5,-1,10,-1,17,0.58,14,0.30133,2,0.083556,9,0.0,-1,14,2,-1,17,0.74933,5,0.124,3,0.091111,12,0.0,17,5,16,12,17,0.43422,7,0.38222,8,0.16578,11,0.0,17,7,16,11
18638,186,18,1,0,18,0.0,12,1.0,6,0.0,13,0.0,0,0,0,0,18,0.60356,9,0.18578,10,0.097333,17,0.068,12,-1,4,-1,18,0.35867,16,0.46133,8,0.12756,15,0.0,18,16,8,15,18,0.556,1,0.39111,14,0.0,8,0.0,-1,1,-1,15,18,0.48756,15,0.3,1,0.14133,11,0.0,18,1,16,11,18,0.592,10,0.11556,3,0.088889,13,0.0,-1,16,3,7
18639,186,1,1,0,1,0.0,17,0.75956,9,0.0,16,0.0,0,0,0,0,1,0.0,13,0.70089,3,0.29911,12,0.0,12,3,13,17,1,0.31956,18,0.096,14,0.063111,8,0.0,13,-1,-1,-1,1,0.0,4,0.77778,15,0.20489,16,0.0,-1,15,16,-1,1,0.11378,18,0.37867,15,0.071111,11,0.0,-1,4,15,11,1,0.32933,7,0.176,8,0.0,13,0.0,-1,-1,14,13
18639,186,2,1,0,2,0.18578,5,0.16756,10,0.14044,7,0.096444,0,0,0,0,2,0.22933,10,0.18,4,0.10578,6,0.0,-1,-1,14,6,2,0.828,11,0.0,8,0.0,16,0.0,-1,0,0,-1,2,0.54267,14,0.264,9,0.0,17,0.0,2,12,-1,-1,2,0.61111,5,0.0,11,0.0,13,0.0,2,5,-1,-1,2,0.41289,4,0.080444,9,0.0,12,0.0,2,-1,9,-1
18639,186,3,1,1,3,0.63022,6,0.19111,14,0.0,4,0.0,0,0,0,0,3,0.67244,1,0.11244,13,0.059111,12,0.0,3,17,12,13,3,0.712,15,0.27067,6,0.0,14,0.0,3,0,-1,-1,3,0.50267,9,0.30222,13,0.0,16,0.0,3,-1,-1,8,3,0.43867,12,0.22756,17,0.16889,5,0.0,3,12,17,-1,3,0.49244,18,0.21556,10,0.088444,13,0.062667,-1,18,10,-1
18639,186,4,1,0,4,0.16533,14,0.61422,3,0.14711,6,0.0,0,0,0,0,4,0.19511,2,0.27022,10,0.24578,6,0.10267,-1,-1,14,6,4,0.23733,17,0.29867,7,0.14667,5,0.0,17,-1,-1,-1,4,0.051556,15,0.13378,1,0.052,16,0.0,15,-1,-1,16,4,0.098667,14,0.49378,7,0.23822,11,0.06,14,-1,-1,11,4,0.43067,2,0.25022,12,0.18622,9,0.11511,-1,2,-1,9
18639,186,5,0,0,5,0.42222,2,0.19156,7,0.17689,10,0.17156,0,0,0,0,5,0.40756,17,0.496,7,0.04,4,0.0,17,-1,-1,-1,5,0.16667,7,0.44267,14,0.27111,12,0.0,-1,-1,-1,-1,5,0.83822,15,0.12444,10,0.0,11,0.0,-1,15,10,11,5,0.46978,13,0.19378,2,0.0,11,0.0,5,-1,2,-1,5,0.089333,17,0.57689,3,0.11244,12,0.0,17,3,-1,12
18639,186,6,0,1,6,0.58356,4,0.41644,14,0.0,3,0.0,0,0,0,0,6,0.76089,12,0.087556,13,0.0,18,0.0,6,0,0,0,6,0.0,10,0.28844,2,0.20044,4,0.0,6,-1,-1,14,6,0.21156,3,0.44,14,0.22178,15,0.0,3,-1,-1,0,6,0.55911,9,0.0,12,0.0,15,0.0,-1,13,-1,15,6,0.45067,16,0.28444,10,0.0,8,0.0,6,16,15,1
18639,186,7,0,0,7,0.20844,2,0.35511,5,0.089778,10,0.089778,0,0,0,0,7,0.0,4,0.25778,5,0.16933,17,0.0,-1,-1,17,-1,7,0.0,14,0.26933,5,0.0,12,0.0,-1,-1,-1,-1,7,0.33511,13,0.22267,8,0.12578,1,0.0,-1,13,14,-1,7,0.21778,11,0.10756,4,0.061333,14,0.0,-1,11,-1,14,7,0.0,17,0.66444,11,0.0,8,0.0,-1,11,-1,8
18639,186,8,1,0,8,0.656,11,0.14133,16,0.0,2,0.0,0,0,0,0,8,0.26133,16,0.34356,18,0.0,15,0.0,8,16,-1,-1,8,0.099556,14,0.55956,18,0.14044,1,0.095556,-1,-1,-1,13,8,0.0,1,0.51822,7,0.292,13,0.0,-1,-1,14,13,8,0.86844,10,0.058667,16,0.0,6,0.0,1,15,16,6,8,0.444,17,0.30356,11,0.0,7,0.0,8,-1,11,-1
18639,186,9,1,0,9,0.15067,1,0.44844,17,0.34711,16,0.0,0,0,0,0,9,0.0,17,0.39644,10,0.30889,18,0.20533,16,-1,18,-1,9,0.124,13,0.65956,3,0.075111,16,0.0,-1,-1,3,8,9,0.49422,6,0.30311,12,0.17689,15,0.0,13,-1,-1,15,9,0.55867,14,0.13289,17,0.064,2,0.0026667,-1,12,-1,2,9,0.25333,12,0.27467,4,0.010222,2,0.0,9,-1,-1,2
18639,186,10,1,0,10,0.20622,5,0.35244,7,0.0,2,0.0,0,0,0,0,10,0.069333,2,0.45867,4,0.094667,6,0.0,-1,14,-1,6,10,0.796,17,0.15644,18,0.0,9,0.0,-1,16,18,-1,10,0.0,15,0.65422,5,0.32756,11,0.0,10,15,-1,11,10,0.58756,6,0.25156,8,0.08,16,0.0,15,6,1,16,10,0.78711,13,0.204,3,0.0,18,0.0,10,-1,-1,18
18639,186,11,1,1,11,0.86178,2,0.046222,8,0.0,16,0.0,0,0,0,0,11,0.43467,15,0.21911,5,0.0,10,0.0,11,15,-1,10,11,0.69556,5,0.20578,13,0.071111,2,0.0,-1,5,-1,2,11,0.56267,1,0.25778,15,0.0,18,0.0,11,4,15,-1,11,0.504,14,0.47822,4,0.0,7,0.0,11,14,-1,-1,11,0.31867,8,0.30444,17,0.0,7,0.0,11,8,-1,-1
18639,186,12,0,0,12,0.010667,13,0.66356,18,0.15067,6,0.0,0,0,0,0,12,0.10622,1,0.47911,13,0.36667,3,0.0,12,17,13,3,12,0.31911,7,0.41644,5,0.008,14,0.0,-1,-1,-1,-1,12,0.60222,9,0.34178,6,0.0,15,0.0,-1,13,-1,15,12,0.35333,5,0.32178,17,0.204,3,0.075556,12,-1,17,3,12,0.25822,9,0.21244,2,0.0,4,0.0,-1,9,2,-1
18639,186,13,1,0,13,0.0,12,0.56756,18,0.25689,6,0.10044,0,0,0,0,13,0.21556,1,0.42756,12,0.23911,3,0.0,13,17,12,3,13,0.352,9,0.28533,3,0.0,16,0.0,-1,-1,3,8,13,0.66222,11,0.074222,2,0.0,5,0.0,-1,-1,2,5,13,0.17689,1,0.45067,7,0.13422,8,0.0,13,-1,-1,14,13,0.0,18,0.45556,3,0.0,10,0.0,18,-1,-1,10
18639,186,14,1,0,14,0.20756,4,0.48311,3,0.16,6,0.0,0,0,0,0,14,0.384,6,0.43067,15,0.0,3,0.0,-1,-1,0,3,14,0.48267,8,0.28533,18,0.15689,1,0.0,-1,-1,-1,13,14,0.0,12,0.61733,5,0.18,7,0.17556,-1,-1,-1,-1,14,0.716,2,0.21733,9,0.0,17,0.0,12,2,-1,-1,14,0.24,7,0.38089,4,0.29333,11,0.024444,14,-1,-1,11
18639,186,15,0,0,15,0.39556,14,0.424,6,0.0,3,0.0,0,0,0,0,15,0.76089,16,0.23911,18,0.0,8,0.0,-1,16,-1,8,15,0.52178,10,0.47822,5,0.0,11,0.0,15,10,-1,11,15,0.75244,12,0.23911,6,0.0,9,0.0,15,-1,-1,13,15,0.62756,16,0.30711,4,0.0,1,0.0,15,16,-1,-1,15,0.65378,11,0.32844,1,0.0,18,0.0,15,11,4,-1
18639,186,16,1,0,16,0.12667,1,0.13956,17,0.068,9,0.0,0,0,0,0,16,0.54844,8,0.29644,2,0.054667,11,0.0,-1,0,-1,0,16,0.14444,8,0.61867,18,0.19644,15,0.0,16,8,-1,-1,16,0.81067,3,0.10711,9,0.0,13,0.0,8,3,-1,-1,16,0.81822,1,0.16622,4,0.0,15,0.0,16,-1,-1,15,16,0.752,10,0.15067,6,0.070667,8,0.0,16,15,6,1
18639,186,17,0,0,17,0.0,16,0.708,9,0.14178,1,0.0,0,0,0,0,17,1.0,18,0.0,9,0.0,10,0.0,16,18,-1,-1,17,0.0,7,0.39244,4,0.19333,5,0.168,17,-1,-1,-1,17,0.53289,2,0.26044,14,0.11689,9,0.0,-1,2,12,-1,17,0.0,5,0.40444,12,0.14222,3,0.0,17,-1,12,3,17,0.0,11,0.25822,8,0.097333,7,0.088444,11,8,-1,-1
18639,186,18,0,0,18,0.82711,12,0.17289,6,0.0,13,0.0,0,0,0,0,18,0.19333,9,0.35511,17,0.087556,10,0.058222,18,-1,16,-1,18,0.31422,16,0.35867,8,0.088444,15,0.0,16,-1,8,-1,18,0.0,8,0.43467,14,0.0,1,0.0,-1,-1,13,-1,18,0.76089,15,0.192,1,0.0,11,0.0,-1,15,4,11,18,0.0,13,0.81156,3,0.17911,10,0.0,18,-1,-1,10
18640,186,1,0,0,1,0.16222,17,0.79156,9,0.0,16,0.0,0,0,0,0,1,0.0,3,0.64667,12,0.33644,13,0.0,3,12,17,18,1,0.38133,8,0.24578,14,0.24,18,0.0,3,16,-1,-1,1,1.0,4,0.0,16,0.0,15,0.0,-1,-1,9,9,1,0.087556,15,0.62844,18,0.23911,11,0.0,1,16,-1,5,1,0.0,13,0.21333,7,0.0,8,0.0,-1,15,-1,8
18640,186,2,0,0,2,0.12356,7,0.23333,10,0.0,5,0.0,0,0,0,0,2,0.0,4,0.67378,6,0.18444,10,0.0,-1,18,-1,-1,2,0.0,11,0.436,8,0.0,16,0.0,0,0,1,4,2,0.24889,9,0.372,14,0.16,17,0.0062222,-1,-1,-1,-1,2,0.51156,11,0.37822,5,0.0,13,0.0,-1,10,-1,13,2,0.0,9,1.0,4,0.0,12,0.0,2,-1,-1,-1
18640,186,3,0,1,3,0.64578,14,0.18622,4,0.11422,6,0.0,0,0,0,0,3,0.0,12,0.62622,13,0.22222,1,0.096,3,12,18,17,3,0.0,14,1.0,6,0.0,15,0.0,-1,4,0,12,3,0.096889,13,0.89422,9,0.0,16,0.0,3,14,18,8,3,0.0,12,1.0,17,0.0,5,0.0,-1,2,13,13,3,0.45822,18,0.276,13,0.18578,10,0.0,12,15,7,-1
18640,186,4,0,0,4,0.46089,14,0.18,3,0.14444,6,0.0,0,0,0,0,4,0.30133,10,0.25822,2,0.19511,6,0.18444,-1,-1,-1,18,4,0.10622,7,0.33778,17,0.3,5,0.086222,7,18,-1,2,4,0.73156,16,0.26844,15,0.0,1,0.0,-1,9,9,-1,4,0.37689,14,0.13956,7,0.098667,11,0.0,4,17,-1,15,4,0.0,2,0.42311,9,0.29111,12,0.10622,2,-1,-1,-1
18640,186,5,0,0,5,0.21244,2,0.60356,7,0.14933,10,0.0,0,0,0,0,5,0.52978,17,0.35422,4,0.0,7,0.0,2,18,-1,7,5,0.15867,14,0.44311,7,0.28267,12,0.0,5,-1,-1,13,5,0.0,15,0.30978,10,0.097778,11,0.0,8,18,-1,8,5,0.20489,13,0.576,2,0.0,11,0.0,13,-1,-1,10,5,0.0,12,0.75556,17,0.12933,3,0.0,-1,2,13,13
18640,186,6,1,1,6,0.44311,3,0.41511,4,0.097333,14,0.0,0,0,0,0,6,0.0,18,0.908,12,0.092,13,0.0,0,0,-1,0,6,0.0,4,1.0,2,0.0,10,0.0,-1,-1,18,-1,6,0.31022,14,0.47689,15,0.16933,3,0.0,-1,4,0,12,6,0.0,12,0.71956,9,0.272,15,0.0,14,16,-1,11,6,0.18533,10,0.38844,16,0.0066667,8,0.0,-1,12,-1,8
18640,186,7,0,0,7,0.69778,2,0.12267,10,0.0,5,0.0,0,0,0,0,7,0.13156,17,0.39911,5,0.065778,4,0.0,7,18,2,-1,7,0.18756,12,0.28844,5,0.11467,14,0.0,13,-1,5,-1,7,0.0,13,0.28311,1,0.13244,8,0.0,-1,15,-1,8,7,0.050222,4,0.29289,11,0.22133,14,0.097333,4,15,17,-1,7,1.0,11,0.0,17,0.0,8,0.0,-1,-1,-1,16
18640,186,8,0,0,8,1.0,11,0.0,16,0.0,2,0.0,0,0,0,0,8,0.17333,16,0.53422,15,0.21244,18,0.0,8,-1,14,17,8,0.67022,14,0.232,1,0.0,18,0.0,16,-1,3,-1,8,0.76267,7,0.11511,13,0.086667,1,0.0,8,-1,-1,15,8,0.0,16,0.80133,10,0.18978,6,0.0,8,-1,-1,12,8,0.0,7,1.0,11,0.0,17,0.0,-1,-1,-1,16
18640,186,9,0,0,9,0.30444,16,0.23067,1,0.21111,17,0.0,0,0,0,0,9,0.0,18,0.53822,10,0.25689,17,0.15156,9,13,-1,-1,9,0.0,16,0.73867,13,0.26133,3,0.0,8,3,18,14,9,0.0,15,0.49422,12,0.29289,6,0.11511,11,14,-1,16,9,0.29244,14,0.31333,17,0.224,2,0.0,-1,-1,-1,-1,9,0.76444,12,0.12,2,0.0,4,0.0,-1,-1,2,-1
